"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ATOM","Atomera Incorporated","4.22","64698942.66","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/atom",
"ATOS","Atossa Genetics Inc.","2.56","23359313.92","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","29.3","1131667085","n/a","2005","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atrc",
"ATRI","Atrion Corporation","883.21","1636372626.76","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atri",
"ATIS","Attis Industries Inc.","2.57","8849795","n/a","n/a","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/atis",
"ATISW","Attis Industries Inc.","0.1407","0","n/a","n/a","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/atisw",
"LIFE","aTyr Pharma, Inc.","0.432","19815127.632","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/life",
"AUBN","Auburn National Bancorporation, Inc.","34.37","123070996.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/aubn",
"BOLD","Audentes Therapeutics, Inc.","35.12","1555480884.96","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bold",
"AUDC","AudioCodes Ltd.","14.96","439036236.32","n/a","1999","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/audc",
"AEYE","AudioEye, Inc.","6.15","47000372.55","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/aeye",
"AUPH","Aurinia Pharmaceuticals Inc","6.48","593868976.56","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/auph",
"EARS","Auris Medical Holding Ltd.","2.86","5447705.12","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ears",
"JG","Aurora Mobile Limited","7.06","172182365.22","24388437","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/jg",
"ADSK","Autodesk, Inc.","160.91","35423659390.72","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/adsk",
"AUTL","Autolus Therapeutics plc","20.63","412258429.09","19983443","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/autl",
"ADP","Automatic Data Processing, Inc.","160.12","69688745308.44","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/adp",
"AUTO","AutoWeb, Inc.","3.47","45614298.57","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/auto",
"AVDL","Avadel Pharmaceuticals plc","1.7","72305275.5","42532515","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/avdl",
"AVCO","Avalon GloboCare Corp.","2.21","167198962.19","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/avco",
"AVDR","Avedro, Inc","18.26","312429841.68","n/a","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/avdr",
"ATXI","Avenue Therapeutics, Inc.","5.2","86108084.4","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/atxi",
"AVEO","AVEO Pharmaceuticals, Inc.","0.8562","137625135.0702","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aveo",
"AVNW","Aviat Networks, Inc.","13.39","72006465.7","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/avnw",
"CDMO","Avid Bioservices, Inc.","3.89","218129840.01","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cdmo",
"CDMOP","Avid Bioservices, Inc.","25.9998","18199860","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cdmop",
"AVID","Avid Technology, Inc.","7.75","328721783.5","n/a","1993","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/avid",
"AVGR","Avinger, Inc.","0.5152","33073581.3632","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/avgr",
"CAR","Avis Budget Group, Inc.","28.36","2152865397.68","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/car",
"AVT","Avnet, Inc.","40.84","4341138931.68","n/a","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/avt",
"AVRO","AVROBIO, Inc.","14.16","341921874","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/avro",
"AWRE","Aware, Inc.","3.3","71119768.5","n/a","1996","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","14.83","488532588.72","n/a","2000","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/acls",
"AXLA","Axcella Health Inc.","14.27","328043882.93","n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/axla",
"AXGN","AxoGen, Inc.","20.93","819411446.49","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/axgn",
"AAXN","Axon Enterprise, Inc.","66.78","3948530376.42","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/aaxn",
"AXNX","Axonics Modulation Technologies, Inc.","32.86","928813727.96","n/a","2018","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/axnx",
"AXGT","Axovant Gene Therapies Ltd.","6.6","150347280.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/axgt",
"AXSM","Axsome Therapeutics, Inc.","22.96","764689917.6","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/axsm",
"AXTI","AXT Inc","3.99","160002064.32","n/a","1998","Technology","Semiconductors","https://www.nasdaq.com/symbol/axti",
"AYTU","Aytu BioScience, Inc.","1.61","26823235.95","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aytu",
"AZRX","AzurRx BioPharma, Inc.","2.19","46121520.45","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/azrx",
"BCOM","B Communications Ltd.","1.3","48457038.5","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/bcom",
"RILY","B. Riley Financial, Inc.","19.83","526007962.44","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rily",
"RILYG","B. Riley Financial, Inc.","24.9","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyg",
"RILYH","B. Riley Financial, Inc.","25.9","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyh",
"RILYI","B. Riley Financial, Inc.","25.39","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyi",
"RILYL","B. Riley Financial, Inc.","25.56","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyl",
"RILYO","B. Riley Financial, Inc.","24.71","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyo",
"RILYZ","B. Riley Financial, Inc.","25.3","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rilyz",
"BOSC","B.O.S. Better Online Solutions","2.6","10030254","n/a","n/a","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/bosc",
"BIDU","Baidu, Inc.","110","30653124700","278664770","2005","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/bidu",
"BCPC","Balchem Corporation","90.69","2932329286.74","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/bcpc",
"BLDP","Ballard Power Systems, Inc.","3.84","892148336.64","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bldp",
"BANF","BancFirst Corporation","52.23","1704086691.24","n/a","1993","Finance","Major Banks","https://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","26.6864","26686400","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banfp",
"BCTF","Bancorp 34, Inc.","15.3","51349171.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bctf",
"BAND","Bandwidth Inc.","72.57","1669143164.49","n/a","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/band",
"BFC","Bank First National Corporation","66","434084970","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bfc",
"BOCH","Bank of Commerce Holdings (CA)","10.3","187597340.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/boch",
"BMRC","Bank of Marin Bancorp","40.51","556949142.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bmrc",
"BMLP","Bank Of Montreal","48.22","48220000","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bmlp",
"BKSC","Bank of South Carolina Corp.","17.5822","96996162.295","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","14.05","61517025.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/botj",
"OZK","Bank OZK","28.9","3726274098","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ozk",
"BSVN","Bank7 Corp.","16.94","172576250","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/bsvn",
"BFIN","BankFinancial Corporation","13.9","215696016.1","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bfin",
"BFL","BankFlorida","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bfl",
"BWFG","Bankwell Financial Group, Inc.","28.56","224866331.76","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/bwfg",
"BANR","Banner Corporation","50.46","1774230216.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banr",
"BZUN","Baozun Inc.","39.23","1699646693.71","43325177","2015","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/bzun",
"DFVL","Barclays PLC","70.1907","4997577.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dfvl",
"DFVS","Barclays PLC","27.8074","3790148.62","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dfvs",
"DLBS","Barclays PLC","12.935","9264836.035","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dlbs",
"DTUL","Barclays PLC","63.4581","5262770.6073","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dtul",
"DTUS","Barclays PLC","33.1909","4265030.65","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dtus",
"DTYL","Barclays PLC","82.711","5276382.823","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dtyl",
"DTYS","Barclays PLC","14.02","30399972.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dtys",
"FLAT","Barclays PLC","67.3561","4609986.1962","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/flat",
"STPP","Barclays PLC","28.4776","4186207.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/stpp",
"TAPR","Barclays PLC","17.355","10527543","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tapr",
"BBSI","Barrett Business Services, Inc.","72.02","533656100.64","n/a","1993","Technology","Professional Services","https://www.nasdaq.com/symbol/bbsi",
"GOLD","Barrick Gold Corporation","12.42","21753829812.96","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"BSET","Bassett Furniture Industries, Incorporated","14.69","154533511.6","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/bset",
"ZTEST","BATS BZX Exchange","10.1","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ztest",
"BCML","BayCom Corp","21.86","262463620.2","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/bcml",
"BCBP","BCB Bancorp, Inc. (NJ)","12.24","200717138.16","n/a","2005","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bcbp",
"BECN","Beacon Roofing Supply, Inc.","34.56","2366563806.72","n/a","2004","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","3.17","88339692.87","n/a","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/bbgi",
"BBBY","Bed Bath & Beyond Inc.","12.69","1678036770","n/a","1992","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/bbby",
"BGNE","BeiGene, Ltd.","117.93","4571932174.98","38768186","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bgne",
"BELFA","Bel Fuse Inc.","14.6985","180056830.779","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","17.28","211680241.92","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/belfb",
"BLPH","Bellerophon Therapeutics, Inc.","0.62","42722194.3","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blph",
"BLCM","Bellicum Pharmaceuticals, Inc.","2.06","94778675.96","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blcm",
"BNFT","Benefitfocus, Inc.","28.36","922564554.6","n/a","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/bnft",
"BNTC","Benitec Biopharma Limited","1.6","3111470.4","1944669","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bntc",
"BNTCW","Benitec Biopharma Limited","0.1113","0","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bntcw",
"BRY","Berry Petroleum Corporation","10.75","880201077.5","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/bry",
"BYND","Beyond Meat, Inc.","104.12","6071033541.28","n/a","2019","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/bynd",
"BYSI","BeyondSpring, Inc.","16.35","379068406.2","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bysi",
"BGCP","BGC Partners, Inc.","4.7","1602183202.1","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/bgcp",
"BCYC","Bicycle Therapeutics plc","11.69","50656662.77","4333333","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bcyc",
"BGFV","Big 5 Sporting Goods Corporation","2","43248944","n/a","2002","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bgfv",
"BRPA","Big Rock Partners Acquisition Corp.","10.42","94149910","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/brpa",
"BRPAR","Big Rock Partners Acquisition Corp.","0.26","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/brpar",
"BRPAU","Big Rock Partners Acquisition Corp.","10.7","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/brpau",
"BRPAW","Big Rock Partners Acquisition Corp.","0.15","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/brpaw",
"BILI","Bilibili Inc.","13.5","1638736204.5","121387867","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/bili",
"BASI","Bioanalytical Systems, Inc.","1.95","20066535.45","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/basi",
"BIOC","Biocept, Inc.","1.22","23018306.08","n/a","2014","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/bioc",
"BCRX","BioCryst Pharmaceuticals, Inc.","3.5","386095223.5","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bcrx",
"BDSI","BioDelivery Sciences International, Inc.","4.34","379395218.02","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bdsi",
"BFRA","Biofrontera AG","16.13","4032161.27","249979","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bfra",
"BIIB","Biogen Inc.","219.29","42518883028.13","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/biib",
"BHTG","BioHiTech Global, Inc.","2.42","36077253.52","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bhtg",
"BKYI","BIO-key International, Inc.","1.05","14785772.4","n/a","n/a","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/bkyi",
"BIOL","Biolase, Inc.","1.65","35134664.4","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/biol",
"BLFS","BioLife Solutions, Inc.","17.73","333313113.78","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/blfs",
"BLRX","BioLineRx Ltd.","0.3564","39972897.7164","112157401","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blrx",
"BMRN","BioMarin Pharmaceutical Inc.","82.24","14726828070.72","n/a","1999","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bmrn",
"BMRA","Biomerica, Inc.","2.25","21751173","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bmra",
"BNGO","Bionano Genomics, Inc.","3.01","32643510.2","n/a","2018","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/bngo",
"BNGOW","Bionano Genomics, Inc.","1.4295","0","n/a","2018","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/bngow",
"BVXV","BiondVax Pharmaceuticals Ltd.","6.64","37747669.6","5684890","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bvxv",
"BVXVW","BiondVax Pharmaceuticals Ltd.","1.01","0","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bvxvw",
"BNKL","Bionik Laboratories Corp.","3.16","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bnkl",
"BPTH","Bio-Path Holdings, Inc.","12.73","36043161.88","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bpth",
"BIOS","BioScrip, Inc.","2.07","266529966.66","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/bios",
"BSGM","BioSig Technologies, Inc.","7.61","155209260.35","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/bsgm",
"BSTC","BioSpecifics Technologies Corp","59.15","431020253.3","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bstc",
"TECH","Bio-Techne Corp","198.05","7500698731.65","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/tech",
"BEAT","BioTelemetry, Inc.","47.86","1617846804.96","n/a","2008","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/beat",
"BTAI","BioXcel Therapeutics, Inc.","10.69","167467423.38","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/btai",
"BIQI","BIQI International Holdings Corporation","0.74","5944971.3","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/biqi",
"BJRI","BJ&#39;s Restaurants, Inc.","41.89","868556936.59","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bjri",
"BRAC","Black Ridge Acquisition Corp.","10.312","182470840","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/brac",
"BRACR","Black Ridge Acquisition Corp.","0.34","0","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/bracr",
"BRACU","Black Ridge Acquisition Corp.","11.045","0","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/bracu",
"BRACW","Black Ridge Acquisition Corp.","0.24","0","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/bracw",
"BLKB","Blackbaud, Inc.","76.92","3783422503.2","n/a","2004","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/blkb",
"BL","BlackLine, Inc.","51.41","2829943186.91","n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/bl",
"BKCC","BlackRock Capital Investment Corporation","6.06","417147705.3","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/bkcc",
"TCPC","BlackRock TCP Capital Corp.","14.27","838587966","n/a","2012","n/a","n/a","https://www.nasdaq.com/symbol/tcpc",
"BLNK","Blink Charging Co.","2.19","57458600.76","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/blnk",
"BLNKW","Blink Charging Co.","0.56","0","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/blnkw",
"BLMN","Bloomin&#39; Brands, Inc.","19.31","1770837453.2","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/blmn",
"BCOR","Blucora, Inc.","30.97","1498652019.71","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/bcor",
"BLBD","Blue Bird Corporation","18.82","497892773.48","n/a","2014","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/blbd",
"BLUE","bluebird bio, Inc.","119.92","6610380859.52","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/blue",
"BKEP","Blueknight Energy Partners L.P., L.L.C.","1.08","43972045.56","n/a","2011","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bkep",
"BKEPP","Blueknight Energy Partners L.P., L.L.C.","4.88","147174060.72","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/bkepp",
"BPMC","Blueprint Medicines Corporation","76","3712898908","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bpmc",
"ITEQ","BlueStar Israel Technology ETF","37.6586","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iteq",
"BMCH","BMC Stock Holdings, Inc.","20.03","1332136131.38","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bmch",
"WIFI","Boingo Wireless, Inc.","18.9","831319656.3","n/a","2011","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/wifi",
"BOKF","BOK Financial Corporation","74.93","5353747151.26","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bokf",
"BOKFL","BOK Financial Corporation","25.89","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bokfl",
"BNSO","Bonso Electronics International, Inc.","2.75","12868952.25","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bnso",
"BKNG","Booking Holdings Inc.","1656.22","71699991415.9","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bkng",
"BRQS","Borqs Technologies, Inc. ","3.1855","99716821.425","n/a","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/brqs",
"BOMN","Boston Omaha Corporation","24.13","540869582.47","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/bomn",
"BPFH","Boston Private Financial Holdings, Inc.","10.25","858712077","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpfh",
"EPAY","Bottomline Technologies, Inc.","43.68","1900123636.32","n/a","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/epay",
"BOXL","Boxlight Corporation","3.06","32399641.08","n/a","2017","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/boxl",
"BWMC","Boxwood Merger Corp.","9.78","246945000","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/bwmc",
"BWMCU","Boxwood Merger Corp.","10.18","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/bwmcu",
"BWMCW","Boxwood Merger Corp.","0.44","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/bwmcw",
"BBRX","Braeburn Pharmaceuticals, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbrx",
"BCLI","Brainstorm Cell Therapeutics Inc.","3.66","107935632.6","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bcli",
"BWAY","Brainsway Ltd.","10.27","25675000","2500000","2019","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bway",
"BVNSC","Brandes Investment Trust","100.04","50020100.04","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bvnsc",
"BEER","Bricktown Restaurant Group, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/beer",
"BDGE","Bridge Bancorp, Inc.","27.83","552519732.38","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bdge",
"BLIN          ","Bridgeline Digital, Inc.","3.31","3146625.02","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/blin",
"BWB","Bridgewater Bancshares, Inc.","10.98","330174562.14","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/bwb",
"BRID","Bridgford Foods Corporation","29","263228128","n/a","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/brid",
"BCOV","Brightcove Inc.","9.98","377642261.88","n/a","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/bcov",
"BHF","Brighthouse Financial, Inc.","35.49","4110086146.53","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/bhf",
"BHFAL","Brighthouse Financial, Inc.","25.55","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/bhfal",
"BHFAP","Brighthouse Financial, Inc.","26.78","0","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/bhfap",
"AVGO","Broadcom Inc.","251.64","99610601882.4","n/a","2009","Technology","Semiconductors","https://www.nasdaq.com/symbol/avgo",
"BVSN","BroadVision, Inc.","1.34","6778525.34","n/a","1996","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/bvsn",
"BYFC","Broadway Financial Corporation","1.4","39031791.4","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/byfc",
"BWEN","Broadwind Energy, Inc.","1.85","29573554.25","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/bwen",
"BPY","Brookfield Property Partners L.P.","18.48","7648108757.52","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/bpy",
"BPYPP","Brookfield Property Partners L.P.","24.96","159744000","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/bpypp",
"BPR","Brookfield Property REIT Inc.","18.44","13534651277.52","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bpr",
"BPRAP","Brookfield Property REIT Inc.","24.76","247600000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bprap",
"BRKL","Brookline Bancorp, Inc.","14.35","1144761004.1","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/brkl",
